index,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntregularprods,mntgoldprods,mnttotal,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,age,customer_days,marital_status,education,response,total_spending,mntwines_share,mntfruits_share,mntmeatproducts_share,mntfishproducts_share,mntsweetproducts_share,mntgoldprods_share,total_purchases,avg_ticket_proxy,web_purchase_share,catalog_purchase_share,store_purchase_share,deal_purchase_share,web_visit_to_purchase_ratio,children_total,family_size_proxy,customer_segment,customer_segment_name
1348,51479,1,1,67,247,8,160,6,8,364,65,429,7,6,3,6,7,0,53,2707,Married,Graduation,0,494,0.5,0.016194331983805668,0.32388663967611336,0.012145748987854251,0.016194331983805668,0.13157894736842105,15,32.93333333333333,0.4,0.2,0.4,0.4666666666666667,1.0,2,3,1,Balanced customers
1349,54803,0,1,65,404,0,92,28,27,409,142,551,2,6,2,9,4,0,51,2836,Single,Graduation,0,693,0.5829725829725829,0.0,0.13275613275613277,0.04040404040404041,0.03896103896103896,0.2049062049062049,17,40.76470588235294,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.5714285714285714,1,2,1,Balanced customers
1350,79530,0,0,64,333,0,815,129,42,1290,29,1319,1,4,10,11,2,0,60,2567,Married,Graduation,0,1348,0.2470326409495549,0.0,0.6045994065281899,0.0956973293768546,0.03115727002967359,0.021513353115727003,25,53.92,0.16,0.4,0.44,0.04,0.4,0,1,0,High-income potential customers
1351,31615,1,0,82,2,3,20,6,11,33,9,42,2,2,0,3,7,0,44,2629,Divorced,Graduation,0,51,0.0392156862745098,0.058823529411764705,0.39215686274509803,0.11764705882352941,0.21568627450980393,0.17647058823529413,5,10.2,0.4,0.0,0.6,0.4,2.3333333333333335,1,2,2,Promotion-sensitive customers
1352,72025,0,0,27,833,33,549,151,133,1466,233,1699,1,4,3,8,3,0,58,2748,Together,Graduation,0,1932,0.4311594202898551,0.017080745341614908,0.2841614906832298,0.07815734989648034,0.06884057971014493,0.12060041407867494,15,128.8,0.26666666666666666,0.2,0.5333333333333333,0.06666666666666667,0.6,0,1,0,High-income potential customers
1353,52614,0,1,63,789,0,142,12,9,914,38,952,2,2,4,8,8,0,45,2734,Single,PHD,0,990,0.796969696969697,0.0,0.14343434343434344,0.012121212121212121,0.00909090909090909,0.03838383838383838,14,70.71428571428571,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,2.6666666666666665,1,2,1,Balanced customers
1354,35684,1,0,66,10,4,7,0,6,24,3,27,1,1,0,3,6,0,36,2227,Married,2n Cycle,0,30,0.3333333333333333,0.13333333333333333,0.23333333333333334,0.0,0.2,0.1,4,7.5,0.25,0.0,0.75,0.25,3.0,1,2,2,Promotion-sensitive customers
1355,48178,1,1,69,159,4,45,6,2,178,38,216,6,5,1,4,8,0,45,2768,Married,Graduation,0,254,0.6259842519685039,0.015748031496062992,0.17716535433070865,0.023622047244094488,0.007874015748031496,0.14960629921259844,10,25.4,0.5,0.1,0.4,0.6,1.3333333333333333,2,3,1,Balanced customers
1356,29548,1,0,52,7,1,6,3,1,7,11,18,1,1,1,2,4,0,50,2463,Single,Master,1,29,0.2413793103448276,0.034482758620689655,0.20689655172413793,0.10344827586206896,0.034482758620689655,0.3793103448275862,4,7.25,0.25,0.25,0.5,0.25,2.0,1,2,2,Promotion-sensitive customers
1357,63810,0,1,45,977,12,253,16,12,1169,101,1270,4,4,3,12,8,0,54,2754,Single,Graduation,1,1371,0.712618526622903,0.0087527352297593,0.18453683442742524,0.011670313639679067,0.0087527352297593,0.0736688548504741,19,72.15789473684211,0.21052631578947367,0.15789473684210525,0.631578947368421,0.21052631578947367,1.6,1,2,0,High-income potential customers
1358,38578,1,1,2,38,4,22,3,3,67,3,70,3,3,0,3,8,0,48,2531,Single,PHD,0,73,0.5205479452054794,0.0547945205479452,0.3013698630136986,0.0410958904109589,0.0410958904109589,0.0410958904109589,6,12.166666666666666,0.5,0.0,0.5,0.5,2.0,2,3,1,Balanced customers
1359,46098,1,1,86,57,0,27,0,0,48,36,84,4,3,2,2,8,0,45,2839,Single,Master,0,120,0.475,0.0,0.225,0.0,0.0,0.3,7,17.142857142857142,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,2.0,2,3,1,Balanced customers
1360,22585,0,0,23,3,9,15,13,2,3,39,42,1,1,1,2,9,0,50,2627,Single,Graduation,1,81,0.037037037037037035,0.1111111111111111,0.18518518518518517,0.16049382716049382,0.024691358024691357,0.48148148148148145,4,20.25,0.25,0.25,0.5,0.25,4.5,0,1,2,Promotion-sensitive customers
1361,30279,1,0,13,10,4,14,4,4,35,1,36,1,1,0,3,8,0,31,2705,Single,Graduation,0,37,0.2702702702702703,0.10810810810810811,0.3783783783783784,0.10810810810810811,0.10810810810810811,0.02702702702702703,4,9.25,0.25,0.0,0.75,0.25,4.0,1,2,2,Promotion-sensitive customers
1362,66426,0,1,14,1043,24,97,32,24,1063,157,1220,2,3,5,10,6,0,59,2429,Together,PHD,0,1377,0.7574437182280319,0.017429193899782137,0.07044299201161947,0.023238925199709513,0.017429193899782137,0.1140159767610748,18,76.5,0.16666666666666666,0.2777777777777778,0.5555555555555556,0.1111111111111111,1.5,1,2,0,High-income potential customers
1363,30822,1,0,92,3,9,13,2,12,27,12,39,1,1,0,3,7,0,51,2539,Single,Graduation,0,51,0.058823529411764705,0.17647058823529413,0.2549019607843137,0.0392156862745098,0.23529411764705882,0.23529411764705882,4,12.75,0.25,0.0,0.75,0.25,3.5,1,2,2,Promotion-sensitive customers
1364,33581,2,0,38,11,0,5,0,0,15,1,16,1,1,0,2,8,0,51,2696,Married,PHD,0,17,0.6470588235294118,0.0,0.29411764705882354,0.0,0.0,0.058823529411764705,3,5.666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.0,2,3,1,Balanced customers
1365,19986,1,0,74,3,6,5,0,2,10,6,16,1,0,0,3,7,0,35,2386,Married,Graduation,0,22,0.13636363636363635,0.2727272727272727,0.22727272727272727,0.0,0.09090909090909091,0.2727272727272727,3,7.333333333333333,0.0,0.0,1.0,0.3333333333333333,7.0,1,2,2,Promotion-sensitive customers
1366,27421,0,0,14,43,12,96,78,40,214,55,269,3,4,1,6,7,0,66,2723,Widow,Graduation,0,324,0.13271604938271606,0.037037037037037035,0.2962962962962963,0.24074074074074073,0.12345679012345678,0.1697530864197531,11,29.454545454545453,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.2727272727272727,1.4,0,1,2,Promotion-sensitive customers
1367,35688,2,1,94,73,3,90,12,1,147,32,179,7,4,1,4,8,0,47,2835,Married,2n Cycle,0,211,0.3459715639810427,0.014218009478672985,0.4265402843601896,0.05687203791469194,0.004739336492890996,0.15165876777251186,9,23.444444444444443,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.7777777777777778,1.6,3,4,1,Balanced customers
1368,36143,1,0,33,12,0,1,0,0,7,6,13,1,0,1,2,3,0,39,2250,Single,Master,0,19,0.631578947368421,0.0,0.05263157894736842,0.0,0.0,0.3157894736842105,3,6.333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,1,2,1,Balanced customers
1369,10245,1,0,32,4,7,7,6,4,15,13,28,3,1,2,2,5,0,49,2569,Single,Graduation,0,41,0.0975609756097561,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.0975609756097561,0.3170731707317073,5,8.2,0.2,0.4,0.4,0.6,2.5,1,2,2,Promotion-sensitive customers
1370,43795,0,1,11,314,11,53,4,3,278,107,385,3,7,3,4,7,0,52,2415,Together,Master,1,492,0.6382113821138211,0.022357723577235773,0.10772357723577236,0.008130081300813009,0.006097560975609756,0.21747967479674796,14,35.142857142857146,0.5,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.875,1,2,1,Balanced customers
1371,63381,0,1,78,571,50,142,33,50,687,159,846,4,4,5,13,2,0,60,2791,Together,Graduation,0,1005,0.5681592039800994,0.04975124378109453,0.14129353233830846,0.03283582089552239,0.04975124378109453,0.1582089552238806,22,45.68181818181818,0.18181818181818182,0.22727272727272727,0.5909090909090909,0.18181818181818182,0.4,1,2,0,High-income potential customers
1372,38823,0,1,56,70,0,11,2,8,68,23,91,1,2,1,3,6,0,71,2827,Together,Graduation,0,114,0.6140350877192983,0.0,0.09649122807017543,0.017543859649122806,0.07017543859649122,0.20175438596491227,6,19.0,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,2.0,1,2,1,Balanced customers
1373,83664,1,1,57,866,21,151,28,21,1001,86,1087,3,2,2,12,5,0,52,2576,Divorced,PHD,0,1173,0.7382779198635976,0.017902813299232736,0.1287297527706735,0.023870417732310314,0.017902813299232736,0.0733162830349531,16,73.3125,0.125,0.125,0.75,0.1875,1.6666666666666667,2,3,1,Balanced customers
1374,90300,0,0,7,594,134,786,33,134,1624,57,1681,0,5,6,8,1,0,41,2336,Together,Graduation,1,1738,0.34177215189873417,0.07710011507479862,0.4522439585730725,0.0189873417721519,0.07710011507479862,0.03279631760644419,19,91.47368421052632,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.0,0.16666666666666666,0,1,0,High-income potential customers
1375,62499,1,0,0,140,4,61,0,13,214,4,218,2,3,1,6,4,0,41,2361,Together,Master,0,222,0.6306306306306306,0.018018018018018018,0.2747747747747748,0.0,0.05855855855855856,0.018018018018018018,10,22.2,0.3,0.1,0.6,0.2,1.0,1,2,1,Balanced customers
1376,74293,0,0,66,375,152,335,93,91,965,81,1046,1,5,4,6,2,0,27,2215,Single,Graduation,0,1127,0.33274179236912155,0.13487133984028393,0.2972493345164153,0.08251996450754215,0.08074534161490683,0.07187222715173026,15,75.13333333333334,0.3333333333333333,0.26666666666666666,0.4,0.06666666666666667,0.3333333333333333,0,1,0,High-income potential customers
1377,51012,0,0,86,102,9,63,2,9,161,24,185,1,4,1,4,6,0,74,2596,Married,PHD,0,209,0.4880382775119617,0.0430622009569378,0.3014354066985646,0.009569377990430622,0.0430622009569378,0.11483253588516747,9,23.22222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,1.2,0,1,1,Balanced customers
1378,70777,0,1,80,554,35,113,0,7,631,78,709,3,5,3,12,3,0,52,2283,Married,Master,0,787,0.7039390088945362,0.044472681067344345,0.14358322744599747,0.0,0.008894536213468869,0.09911054637865312,20,39.35,0.25,0.15,0.6,0.15,0.5,1,2,1,Balanced customers
1379,68682,0,0,56,919,0,505,99,30,1508,45,1553,1,4,9,10,2,0,29,2425,Together,PHD,0,1598,0.5750938673341677,0.0,0.3160200250312891,0.06195244055068836,0.01877346683354193,0.028160200250312892,23,69.47826086956522,0.17391304347826086,0.391304347826087,0.43478260869565216,0.043478260869565216,0.4,0,1,0,High-income potential customers
1380,43824,1,1,18,96,1,42,12,3,122,32,154,4,3,1,4,8,0,49,2811,Married,Graduation,0,186,0.5161290322580645,0.005376344086021506,0.22580645161290322,0.06451612903225806,0.016129032258064516,0.17204301075268819,8,23.25,0.375,0.125,0.5,0.5,2.0,2,3,1,Balanced customers
1381,15345,1,0,51,5,2,16,3,2,9,19,28,2,1,1,2,8,0,36,2826,Together,Graduation,0,47,0.10638297872340426,0.0425531914893617,0.3404255319148936,0.06382978723404255,0.0425531914893617,0.40425531914893614,4,11.75,0.25,0.25,0.5,0.5,4.0,1,2,2,Promotion-sensitive customers
1382,23442,1,0,71,2,0,6,8,6,17,5,22,1,1,0,3,7,0,33,2711,Single,Graduation,0,27,0.07407407407407407,0.0,0.2222222222222222,0.2962962962962963,0.2222222222222222,0.18518518518518517,4,6.75,0.25,0.0,0.75,0.25,3.5,1,2,2,Promotion-sensitive customers
1383,14515,1,0,71,6,4,9,6,36,26,35,61,4,2,2,3,7,0,40,2756,Together,2n Cycle,0,96,0.0625,0.041666666666666664,0.09375,0.0625,0.375,0.3645833333333333,7,13.714285714285714,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,2.3333333333333335,1,2,2,Promotion-sensitive customers
1384,31395,1,1,80,23,1,25,0,8,50,7,57,4,2,1,3,6,0,64,2622,Divorced,2n Cycle,0,64,0.359375,0.015625,0.390625,0.0,0.125,0.109375,6,10.666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,2.0,2,3,1,Balanced customers
1385,75276,0,0,2,610,105,125,137,42,998,21,1019,1,9,4,9,5,0,55,2799,Together,Graduation,0,1040,0.5865384615384616,0.10096153846153846,0.1201923076923077,0.13173076923076923,0.04038461538461539,0.020192307692307693,22,47.27272727272727,0.4090909090909091,0.18181818181818182,0.4090909090909091,0.045454545454545456,0.5,0,1,0,High-income potential customers
1386,42373,1,1,83,67,5,61,3,8,125,19,144,5,2,1,5,5,0,46,2477,Single,Graduation,0,163,0.4110429447852761,0.03067484662576687,0.37423312883435583,0.018404907975460124,0.049079754601226995,0.1165644171779141,8,20.375,0.25,0.125,0.625,0.625,1.6666666666666667,2,3,1,Balanced customers
1387,30507,0,0,29,65,36,74,38,20,123,110,233,1,5,1,4,7,0,60,2634,Together,Graduation,0,343,0.18950437317784258,0.10495626822157435,0.21574344023323616,0.11078717201166181,0.05830903790087463,0.3206997084548105,10,34.3,0.5,0.1,0.4,0.1,1.1666666666666667,0,1,2,Promotion-sensitive customers
1388,55521,1,2,11,416,0,26,0,0,438,4,442,9,6,3,6,7,0,65,2409,Single,PHD,1,446,0.9327354260089686,0.0,0.05829596412556054,0.0,0.0,0.008968609865470852,15,29.733333333333334,0.4,0.2,0.4,0.6,1.0,3,4,1,Balanced customers
1389,48006,1,1,55,23,0,11,3,2,37,2,39,1,1,0,3,6,0,55,2179,Married,Graduation,0,41,0.5609756097560976,0.0,0.2682926829268293,0.07317073170731707,0.04878048780487805,0.04878048780487805,4,10.25,0.25,0.0,0.75,0.25,3.0,2,3,1,Balanced customers
1390,27213,1,0,19,19,3,26,10,9,64,3,67,3,2,0,4,8,0,48,2827,Single,PHD,0,70,0.2714285714285714,0.04285714285714286,0.37142857142857144,0.14285714285714285,0.12857142857142856,0.04285714285714286,6,11.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,2.6666666666666665,1,2,2,Promotion-sensitive customers
1391,65808,1,1,1,155,7,80,13,7,252,10,262,3,5,1,5,6,0,49,2189,Divorced,PHD,0,272,0.5698529411764706,0.025735294117647058,0.29411764705882354,0.04779411764705882,0.025735294117647058,0.03676470588235294,11,24.727272727272727,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.2727272727272727,1.0,2,3,1,Balanced customers
1392,30351,1,0,19,14,0,24,3,3,42,2,44,1,3,0,2,9,0,46,2547,Together,PHD,0,46,0.30434782608695654,0.0,0.5217391304347826,0.06521739130434782,0.06521739130434782,0.043478260869565216,5,9.2,0.6,0.0,0.4,0.2,2.25,1,2,2,Promotion-sensitive customers
1393,50437,0,2,28,370,9,92,6,9,482,4,486,3,7,1,8,7,0,57,2779,Married,Graduation,0,490,0.7551020408163265,0.018367346938775512,0.18775510204081633,0.012244897959183673,0.018367346938775512,0.00816326530612245,16,30.625,0.4375,0.0625,0.5,0.1875,0.875,2,3,1,Balanced customers
1394,23616,1,0,76,4,22,11,3,7,15,32,47,2,3,0,3,8,0,38,2748,Single,2n Cycle,0,79,0.05063291139240506,0.27848101265822783,0.13924050632911392,0.0379746835443038,0.08860759493670886,0.4050632911392405,6,13.166666666666666,0.5,0.0,0.5,0.3333333333333333,2.0,1,2,2,Promotion-sensitive customers
1395,53858,0,1,50,407,53,221,58,150,863,26,889,4,4,3,6,4,0,44,2756,Married,Graduation,0,915,0.4448087431693989,0.05792349726775956,0.24153005464480876,0.0633879781420765,0.16393442622950818,0.02841530054644809,13,70.38461538461539,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.8,1,2,0,High-income potential customers
1396,66465,0,1,1,1200,0,204,38,29,1457,14,1471,3,11,9,12,6,0,65,2615,Married,PHD,1,1485,0.8080808080808081,0.0,0.13737373737373737,0.02558922558922559,0.019528619528619527,0.009427609427609427,32,46.40625,0.34375,0.28125,0.375,0.09375,0.5,1,2,0,High-income potential customers
1397,46923,1,0,90,85,44,54,102,78,357,6,363,3,5,1,7,7,0,33,2835,Single,Graduation,0,369,0.23035230352303523,0.11924119241192412,0.14634146341463414,0.2764227642276423,0.21138211382113822,0.016260162601626018,13,28.384615384615383,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.23076923076923078,1.1666666666666667,1,2,2,Promotion-sensitive customers
1398,75072,0,1,83,583,34,309,0,22,823,125,948,2,5,4,8,3,0,58,2681,Together,Graduation,0,1073,0.543336439888164,0.03168685927306617,0.287977632805219,0.0,0.02050326188257223,0.11649580615097857,17,63.11764705882353,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.11764705882352941,0.5,1,2,0,High-income potential customers
1399,75865,0,0,73,483,0,591,156,0,1218,12,1230,1,3,5,10,1,0,77,2249,Married,PHD,0,1242,0.3888888888888889,0.0,0.4758454106280193,0.12560386473429952,0.0,0.00966183574879227,18,69.0,0.16666666666666666,0.2777777777777778,0.5555555555555556,0.05555555555555555,0.25,0,1,0,High-income potential customers
1400,19789,1,0,24,2,5,9,28,6,22,28,50,3,2,1,3,5,0,45,2380,Together,2n Cycle,1,78,0.02564102564102564,0.0641025641025641,0.11538461538461539,0.358974358974359,0.07692307692307693,0.358974358974359,6,13.0,0.3333333333333333,0.16666666666666666,0.5,0.5,1.6666666666666667,1,2,2,Promotion-sensitive customers
1401,80134,0,0,11,966,26,282,52,26,1326,26,1352,1,2,7,11,5,0,26,2294,Together,Graduation,1,1378,0.7010159651669086,0.018867924528301886,0.204644412191582,0.03773584905660377,0.018867924528301886,0.018867924528301886,20,68.9,0.1,0.35,0.55,0.05,1.6666666666666667,0,1,0,High-income potential customers
1402,91065,0,0,33,822,114,108,179,137,1246,114,1360,1,7,9,9,3,0,39,2651,Single,Graduation,1,1474,0.5576662143826323,0.0773405698778833,0.07327001356852103,0.12143826322930801,0.09294436906377204,0.0773405698778833,25,58.96,0.28,0.36,0.36,0.04,0.375,0,1,0,High-income potential customers
1403,49505,1,1,4,604,0,100,19,0,695,28,723,9,10,2,8,8,0,49,2640,Married,Master,0,751,0.8042609853528628,0.0,0.13315579227696406,0.02529960053262317,0.0,0.037283621837549935,20,37.55,0.5,0.1,0.4,0.45,0.7272727272727273,2,3,1,Balanced customers
1404,37401,1,0,14,19,3,19,3,1,42,3,45,2,2,0,3,7,0,47,2213,Married,PHD,0,48,0.3958333333333333,0.0625,0.3958333333333333,0.0625,0.020833333333333332,0.0625,5,9.6,0.4,0.0,0.6,0.4,2.3333333333333335,1,2,2,Promotion-sensitive customers
1405,30096,1,0,30,5,3,11,12,5,27,9,36,1,2,0,3,6,0,37,2197,Married,Graduation,0,45,0.1111111111111111,0.06666666666666667,0.24444444444444444,0.26666666666666666,0.1111111111111111,0.2,5,9.0,0.4,0.0,0.6,0.2,2.0,1,2,2,Promotion-sensitive customers
1406,18492,1,0,75,2,2,2,2,1,8,1,9,1,1,0,2,8,0,38,2183,Together,Master,0,10,0.2,0.2,0.2,0.2,0.1,0.1,3,3.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.0,1,2,2,Promotion-sensitive customers
1407,82584,0,0,26,1076,68,103,29,91,1299,68,1367,1,3,4,8,1,0,46,2549,Married,Master,1,1435,0.7498257839721254,0.047386759581881537,0.07177700348432056,0.020209059233449476,0.06341463414634146,0.047386759581881537,15,95.66666666666667,0.2,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.25,0,1,0,High-income potential customers
1408,93027,0,0,77,1285,42,716,55,0,2077,21,2098,0,7,10,5,2,0,79,2601,Married,PHD,1,2119,0.6064181217555451,0.019820670127418595,0.3378952336007551,0.02595563945257197,0.0,0.009910335063709298,22,96.31818181818181,0.3181818181818182,0.45454545454545453,0.22727272727272727,0.0,0.25,0,1,0,High-income potential customers
1409,48686,1,2,8,10,0,7,2,0,18,1,19,1,1,0,2,8,0,67,2366,Married,Graduation,0,20,0.5,0.0,0.35,0.1,0.0,0.05,3,6.666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.0,3,4,1,Balanced customers
1410,92910,0,0,42,551,137,792,179,103,1729,33,1762,1,6,7,13,1,0,34,2225,Married,Graduation,1,1795,0.30696378830083565,0.07632311977715878,0.44122562674094706,0.09972144846796657,0.05738161559888579,0.01838440111420613,26,69.03846153846153,0.23076923076923078,0.2692307692307692,0.5,0.038461538461538464,0.14285714285714285,0,1,0,High-income potential customers
1411,75433,1,0,28,800,0,297,0,34,1074,57,1131,2,2,5,10,6,0,31,2244,Married,Graduation,1,1188,0.6734006734006734,0.0,0.25,0.0,0.02861952861952862,0.047979797979797977,17,69.88235294117646,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,2.0,1,2,0,High-income potential customers
1412,10404,1,0,52,2,2,11,10,6,19,12,31,2,1,0,4,5,0,31,2215,Together,2n Cycle,0,43,0.046511627906976744,0.046511627906976744,0.2558139534883721,0.23255813953488372,0.13953488372093023,0.27906976744186046,5,8.6,0.2,0.0,0.8,0.4,2.5,1,2,2,Promotion-sensitive customers
1413,61314,0,1,1,378,0,189,97,172,664,172,836,2,5,5,12,3,0,52,2589,Married,Graduation,0,1008,0.375,0.0,0.1875,0.09623015873015874,0.17063492063492064,0.17063492063492064,22,45.81818181818182,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.09090909090909091,0.5,1,2,0,High-income potential customers
1414,84865,0,0,1,1248,16,349,43,16,1656,16,1672,1,2,4,9,4,0,59,2575,Single,PHD,1,1688,0.7393364928909952,0.009478672985781991,0.20675355450236968,0.0254739336492891,0.009478672985781991,0.009478672985781991,15,112.53333333333333,0.13333333333333333,0.26666666666666666,0.6,0.06666666666666667,1.3333333333333333,0,1,0,High-income potential customers
1415,42387,1,0,42,235,0,235,19,4,302,191,493,5,8,1,7,8,0,31,2767,Married,Graduation,0,684,0.3435672514619883,0.0,0.3435672514619883,0.027777777777777776,0.005847953216374269,0.27923976608187134,16,42.75,0.5,0.0625,0.4375,0.3125,0.8888888888888888,1,2,1,Balanced customers
1416,67309,1,1,76,515,47,181,149,95,892,95,987,15,9,6,9,7,0,53,2681,Together,2n Cycle,0,1082,0.47597042513863214,0.04343807763401109,0.16728280961182995,0.1377079482439926,0.0878003696857671,0.0878003696857671,24,45.083333333333336,0.375,0.25,0.375,0.625,0.7,2,3,1,Balanced customers
1417,75236,0,1,27,438,66,400,12,38,840,114,954,1,8,3,13,4,0,56,2375,Married,Graduation,0,1068,0.4101123595505618,0.06179775280898876,0.37453183520599254,0.011235955056179775,0.035580524344569285,0.10674157303370786,24,44.5,0.3333333333333333,0.125,0.5416666666666666,0.041666666666666664,0.4444444444444444,1,2,0,High-income potential customers
